epoch,train_accuracy,train_precision,train_recall,train_f1,train_fpr,train_fnr,train_tp,train_tn,train_fp,train_fn,train_roc_auc,train_pr_auc,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_fpr,val_fnr,val_tp,val_tn,val_fp,val_fn,val_roc_auc,val_pr_auc,val_loss,run_name
1,0.7740656851642129,0.6545961002785515,0.4607843137254901,0.5408515535097813,0.0987261146496815,0.5392156862745098,235.0,1132.0,124.0,275.0,0.7729923816660422,0.6490058915719761,0.5074522179358408,0.8754743014832701,0.1243523316062176,0.676056338028169,0.2100656455142232,0.1195190947666195,0.323943661971831,48.0,2490.0,338.0,23.0,0.8876974719604758,0.1913574364677993,0.30577844905623,lstm_post_e64_h128_d0.1
2,0.8607021517553793,0.8173076923076923,0.6666666666666666,0.734341252699784,0.0605095541401273,0.3333333333333333,340.0,1180.0,76.0,170.0,0.9115867366054704,0.8343441973334897,0.3284791510716705,0.8765091410831322,0.1367088607594936,0.7605633802816901,0.2317596566523605,0.1205799151343705,0.2394366197183098,54.0,2487.0,341.0,17.0,0.9229336414526764,0.2287405761401363,0.3122088140446632,lstm_post_e64_h128_d0.1
1,0.7791619479048698,0.6935483870967742,0.4215686274509804,0.524390243902439,0.0756369426751592,0.5784313725490197,215.0,1161.0,95.0,295.0,0.784277819408018,0.6465712104916321,0.5003551489432023,0.8599517074853398,0.1077283372365339,0.647887323943662,0.1847389558232931,0.1347241867043847,0.352112676056338,46.0,2447.0,381.0,25.0,0.8723529294579357,0.1859334135396212,0.3254382653395115,lstm_post_e64_h128_d0.3
2,0.8657984144960362,0.837037037037037,0.6647058823529411,0.740983606557377,0.0525477707006369,0.3352941176470588,339.0,1190.0,66.0,171.0,0.918591544898214,0.8384616957470343,0.3242194087562042,0.8292514660227664,0.1059479553903345,0.8028169014084507,0.1871921182266009,0.17008486562942,0.1971830985915492,57.0,2347.0,481.0,14.0,0.903495228798534,0.2156695897820917,0.4112303685467586,lstm_post_e64_h128_d0.3
1,0.7819932049830125,0.6535626535626535,0.5215686274509804,0.5801526717557252,0.1122611464968152,0.4784313725490196,266.0,1115.0,141.0,244.0,0.7954414886973897,0.6695488888449552,0.4946225087241705,0.8730596757502587,0.1259445843828715,0.704225352112676,0.2136752136752136,0.1227015558698727,0.2957746478873239,50.0,2481.0,347.0,21.0,0.8900681315616471,0.1891432084631418,0.3030330224689346,lstm_pre_e64_h128_d0.1
2,0.8748584371460929,0.8639798488664987,0.6725490196078432,0.7563395810363837,0.0429936305732484,0.3274509803921568,343.0,1202.0,54.0,167.0,0.9362386037217436,0.8813794811643104,0.2867052223984814,0.8582269748189031,0.1288209606986899,0.8309859154929577,0.2230623818525519,0.141089108910891,0.1690140845070422,59.0,2429.0,399.0,12.0,0.92104109807359,0.2103437927846407,0.3869311198381441,lstm_pre_e64_h128_d0.1
1,0.7831257078142695,0.6325678496868476,0.5941176470588235,0.6127401415571284,0.1401273885350318,0.4058823529411764,303.0,1080.0,176.0,207.0,0.8145528912201823,0.6913144847958187,0.4888174152455271,0.8740945153501207,0.1306532663316583,0.7323943661971831,0.2217484008528784,0.1223479490806223,0.2676056338028169,52.0,2482.0,346.0,19.0,0.8892712711915055,0.1798771412599722,0.2829198151590413,lstm_pre_e64_h128_d0.3
2,0.8725934314835787,0.8607594936708861,0.6666666666666666,0.7513812154696132,0.0437898089171974,0.3333333333333333,340.0,1201.0,55.0,170.0,0.9276757836892716,0.8650575840465092,0.3057262626469202,0.8665056916177992,0.1308411214953271,0.7887323943661971,0.2244488977955911,0.1315417256011315,0.2112676056338028,56.0,2456.0,372.0,15.0,0.9194797497858438,0.2067818466113631,0.3342850180423107,lstm_pre_e64_h128_d0.3
